,title,author,date,category,word,count
1701,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,controlled,1
1702,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,stronger,1
1703,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,power,2
1704,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,than,1
1705,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,hurled,1
1706,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,evening,1
1707,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,hour,1
1708,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,red,1
1709,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,night,1
1710,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,december,1
1711,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,feel,1
1712,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,answer,1
1713,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,shouting,1
1714,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,lit,1
1715,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,eye,1
1716,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,gray,1
1717,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,erect,1
1718,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,thin,1
1719,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,pallid,1
1720,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,bay,1
1721,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,baffled,1
1722,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,fever,1
1723,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,each,1
1724,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,limb,1
1725,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,swamps,1
1726,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,alabama,1
1727,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,done,1
1728,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,spite,1
1729,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,fasting,1
1730,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,hours,1
1731,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,sleepless,1
1732,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,soul,1
1733,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,andrew,1
1734,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,jackson,1
1735,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,shone,1
1736,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,night,1
1737,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,was,5
1738,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,passing,1
1739,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,and,16
1740,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,the,31
1741,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,grecian,2
1742,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,host,4
1743,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,means,1
1744,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,sought,1
1745,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,issue,1
1746,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,forth,3
1747,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,unseen,1
1748,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,but,6
1749,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,when,2
1750,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,indeed,1
1751,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,day,2
1752,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,with,7
1753,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,her,1
1754,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,white,1
1755,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,steeds,1
1756,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,held,1
1757,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,all,7
1758,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,earth,1
1759,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,resplendent,1
1760,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,behold,1
1761,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,first,3
1762,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,from,4
1763,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,greeks,3
1764,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,loudresounding,1
1765,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,din,1
1766,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,song,1
1767,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,triumphant,1
1768,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,came,1
1769,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,shrill,1
1770,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,once,3
1771,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,echo,1
1772,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,responded,1
1773,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,island,1
1774,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,rockthen,1
1775,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,upon,1
1776,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,barbarians,1
1777,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,terror,1
1778,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,fell,1
1779,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,thus,1
1780,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,disappointed,1
1781,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,for,3
1782,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,not,4
1783,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,flight,2
1784,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,hellenes,1
1785,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,sang,1
1786,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,holy,1
1787,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,pæan,1
1788,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,then,1
1789,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,setting,1
1790,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,battle,1
1791,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,valiantly,1
1792,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,bugle,1
1793,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,its,2
1794,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,note,1
1795,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,inflamed,1
1796,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,them,2
1797,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,straightway,1
1798,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,dip,1
1799,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,plashing,1
1800,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,oars,2
1801,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,they,4
1802,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,smote,2
1803,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,deep,1
1804,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,sea,3
1805,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,water,1
1806,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,command,1
1807,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,quickly,1
1808,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,were,6
1809,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,plainly,1
1810,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,seen,1
1811,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,their,2
1812,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,right,1
1813,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,wing,1
1814,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,orderly,1
1815,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,array,1
1816,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,led,1
1817,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,second,1
1818,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,armament,1
1819,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,followed,1
1820,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,meanwhile,1
1821,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,there,1
1822,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,heard,1
1823,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,mighty,1
1824,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,shout,1
1825,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,come,1
1826,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,sons,1
1827,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,make,2
1828,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,free,2
1829,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,your,5
1830,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,country,1
1831,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,children,1
1832,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,wives,1
1833,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,fanes,1
1834,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,ancestral,1
1835,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,gods,1
1836,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,sires,1
1837,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,tombs,1
1838,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,now,1
1839,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,contend,1
1840,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,our,3
1841,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,side,1
1842,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,rush,1
1843,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,persian,3
1844,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,speech,1
1845,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,replied,1
1846,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,longer,1
1847,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,might,1
1848,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,crisis,1
1849,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,wait,1
1850,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,ship,4
1851,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,brazen,2
1852,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,beak,1
1853,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,vessel,2
1854,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,began,1
1855,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,attack,1
1856,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,crushing,1
1857,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,stem,1
1858,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,phoenician,1
1859,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,each,3
1860,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,different,1
1861,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,turned,1
1862,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,prow,1
1863,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,current,1
1864,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,withstood,1
1865,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,within,1
1866,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,strait,1
1867,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,throng,1
1868,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,ships,2
1869,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,gathered,1
1870,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,could,2
1871,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,aid,1
1872,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,other,1
1873,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,own,1
1874,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,bows,1
1875,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,struck,2
1876,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,shattered,1
1877,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,naval,1
1878,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,vessels,1
1879,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,unskillfully,1
1880,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,smiting,1
1881,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,round,1
1882,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,about,1
1883,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,hulls,1
1884,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,overset,1
1885,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,hid,1
1886,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,sight,1
1887,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,covered,1
1888,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,wreckage,1
1889,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,death,1
1890,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,men,2
1891,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,reefs,1
1892,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,headlands,1
1893,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,corpses,1
1894,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,filled,2
1895,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,disordered,1
1896,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,rowed,1
1897,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,many,1
1898,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,like,1
1899,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,tunnies,1
1900,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,some,1
1901,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,shoal,1
1902,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,fish,1
1903,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,broken,1
1904,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,fragments,1
1905,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,wrecks,1
1906,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,clove,1
1907,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,cry,1
1908,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,lamentation,1
1909,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,briny,1
1910,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,till,1
1911,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,black,1
1912,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,darkness,1
1913,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,eye,1
1914,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,did,1
1915,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,rescue,1
1916,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,number,1
1917,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,griefs,1
1918,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,though,1
1919,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,ten,1
1920,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,days,1
1921,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,talked,1
1922,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,together,1
1923,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,fully,1
1924,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,tell,1
1925,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,this,1
1926,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,know,1
1927,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,well,1
1928,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,that,1
1929,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,never,1
1930,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,one,1
1931,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,perished,1
1932,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,great,1
1933,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,multitude,1
1934,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,rocky,1
1935,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,nook,1
1936,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,with,5
1937,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,hilltops,1
1938,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,three,1
1939,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,looked,1
1940,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,eastward,1
1941,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,from,3
1942,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,the,58
1943,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,farms,1
1944,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,and,21
1945,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,twice,1
1946,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,each,5
1947,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,day,6
1948,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,flowing,1
1949,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,sea,5
1950,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,took,1
1951,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,boston,5
1952,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,its,1
1953,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,arms,1
1954,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,men,4
1955,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,yore,1
1956,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,were,1
1957,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,stout,1
1958,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,poor,2
1959,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,sailed,1
1960,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,for,11
1961,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,bread,1
1962,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,every,1
1963,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,shore,1
1964,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,where,3
1965,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,they,4
1966,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,went,1
1967,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,trade,3
1968,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,intent,1
1969,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,did,2
1970,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,what,4
1971,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,freeman,1
1972,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,can,2
1973,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,their,6
1974,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,dauntless,1
1975,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,ways,1
